W530X182;1561814.9999999998;531.2295918367346;
W530X165;1418984.9999999998;482.64795918367344;
W530X150;1288575.0;438.2908163265306;
W530X138;1124010.0;382.31632653061223;
W530X123;996705.0;339.015306122449;
W530X109;875609.9999999999;297.8265306122449;
W530X101;813509.9999999999;276.704081632653;
W530X92;732779.9999999999;249.24489795918365;
W530X82;639630.0;217.56122448979593;
W530X72;543375.0;184.82142857142858;
W530X85;457150.421595867;155.49334067886633;
W530X74;371200.0860303121;126.25853266337145;
W530X66;306345.8599636525;104.19927209648043;
W460X464;3850200.0;1309.5918367346937;
W460X421;3446549.9999999995;1172.2959183673468;
W460X384;3104999.9999999995;1056.1224489795916;
W460X349;2794499.9999999995;950.5102040816325;
W460X315;2493315.0;848.0663265306122;
W460X286;2248020.0;764.6326530612245;
W460X260;2024460.0;688.5918367346939;
W460X235;1810214.9999999998;615.7193877551019;
W460X213;1639439.9999999998;557.6326530612243;
W460X193;1474874.9999999998;501.65816326530603;
W460X177;1332045.0;453.0765306122449;
W460X158;1170585.0;398.15816326530614;
W460X144;1074330.0;365.41836734693874;
W460X128;947025.0;322.11734693877554;
W460X113;829034.9999999999;281.98469387755097;
W460X106;742094.9999999999;252.4132653061224;
W460X97;676890.0;230.23469387755102;
W460X89;627210.0;213.33673469387756;
W460X82;571320.0;194.3265306122449;
W460X74;515430.0;175.31632653061223;
W460X68;288308.6260151896;98.0641585085679;
W460X60;243055.7501842795;82.67202387220391;
W460X52;193462.7169363448;65.80364521644381;
W410X149;1006020.0;342.18367346938777;
W410X132;891134.9999999999;303.1071428571428;
W410X114;763829.9999999999;259.8061224489796;
W410X100;661365.0;224.95408163265304;
W410X85;534060.0;181.6530612244898;
W410X75;468854.99999999994;159.47448979591834;
W410X67;419174.99999999994;142.57653061224488;
W410X60;327328.5997369595;111.3362584139318;
W410X53;277083.058340394;94.24593821101837;
W410X46.1;140063.28215856064;47.640572162775726;
W410X38.8;107913.33018676576;36.70521434924006;
W360X1299;10339650.0;3516.887755102041;
W360X1202;9315000.0;3168.3673469387754;
W360X1086;8445600.0;2872.6530612244896;
W360X990;7545149.999999999;2566.3775510204077;
W360X900;6706799.999999999;2281.224489795918;
W360X818;5992649.999999999;2038.316326530612;
W360X744;5340600.0;1816.5306122448978;
W360X677;4750650.0;1615.8673469387754;
W360X634;4409100.0;1499.6938775510205;
W360X592;4067550.0;1383.5204081632653;
W360X551;3757049.9999999995;1277.908163265306;
W360X509;3415499.9999999995;1161.7346938775509;
W360X463;3067739.9999999995;1043.4489795918364;
W360X421;2757239.9999999995;937.8367346938774;
W360X382;2477790.0;842.7857142857142;
W360X347;2216970.0;754.0714285714286;
W360X314;1984095.0;674.8622448979592;
W360X287;1807109.9999999998;614.6632653061224;
W360X262;1627019.9999999998;553.408163265306;
W360X237;1459349.9999999998;496.3775510204081;
W360X216;1322730.0;449.9081632653061;
W360X196;1189215.0;404.4948979591837;
W360X179;1077435.0;366.4744897959184;
W360X162;978075.0;332.67857142857144;
W360X147;878714.9999999999;298.88265306122446;
W360X134;797984.9999999999;271.42346938775506;
W360X122;707939.9999999999;240.79591836734687;
W360X110;639630.0;217.56122448979593;
W360X101;583740.0;198.55102040816325;
W360X91;518535.0;176.37244897959184;
W360X79;444014.99999999994;151.02551020408163;
W360X72;397439.99999999994;135.18367346938774;
W360X64;353969.99999999994;120.39795918367344;
W360X57.8;265207.2013075685;90.2065310569961;
W360X51;231203.10842204606;78.64051306872315;
W360X44;193108.06454473874;65.68301515127169;
W360X39;88118.49212950045;29.97227623452396;
W360X32.9;68632.07588166333;23.3442434971644;
W310X500;3067739.9999999995;1043.4489795918364;
W310X454;2732399.9999999995;929.3877551020406;
W310X415;2446740.0;832.2244897959184;
W310X375;2176605.0;740.3418367346939;
W310X342;1965465.0;668.5255102040817;
W310X313;1769849.9999999998;601.9897959183672;
W310X283;1583549.9999999998;538.6224489795918;
W310X253;1400354.9999999998;476.31122448979585;
W310X226;1235790.0;420.33673469387753;
W310X202;1089855.0;370.69897959183675;
W310X179;947025.0;322.11734693877554;
W310X158;835244.9999999999;284.0969387755102;
W310X143;748304.9999999999;254.52551020408157;
W310X129;670680.0;228.12244897959184;
W310X117;605475.0;205.94387755102042;
W310X107;549585.0;186.93367346938777;
W310X97;493695.0;167.92346938775512;
W310X86;440909.99999999994;149.96938775510202;
W310X79;397439.99999999994;135.18367346938774;
W310X74;366389.99999999994;124.62244897959182;
W310X67;326025.0;110.89285714285715;
W310X60;290007.0;98.64183673469388;
W310X52;260509.5;88.60867346938775;
W310X44.5;176959.4917023144;60.19030330010694;
W310X38.7;150115.9723273703;51.05985453311915;
W310X32.7;40484.991869158126;13.770405397672834;
W310X28.3;32575.26903075939;11.080023479850134;
W310X23.8;24168.319748056478;8.220516921107645;
W310X21;20181.315534925187;6.864393039090199;
W250X167;748304.9999999999;254.52551020408157;
W250X149;661365.0;224.95408163265304;
W250X131;574425.0;195.3826530612245;
W250X115;496800.0;168.9795918367347;
W250X101;434699.99999999994;147.85714285714283;
W250X89;378809.99999999994;128.84693877551018;
W250X80;338445.0;115.11734693877551;
W250X73;307395.0;104.55612244897958;
W250X67;279450.0;95.05102040816327;
W250X58;238153.5;81.00459183673469;
W250X49.1;197477.99999999997;67.16938775510202;
W250X44.8;121708.45372850778;41.39743324098904;
W250X38.5;102162.47299939659;34.749140475985236;
W250X32.7;82043.057886956;27.905802002365988;
W250X28.4;30966.738756955652;10.532904339100561;
W250X25.3;25510.293311068945;8.676970513969028;
W250X22.3;20534.447445853853;6.984505933963896;
W250X17.9;16264.009260211682;5.531975938847511;
W200X100;357074.99999999994;121.45408163265303;
W200X86;304290.0;103.49999999999999;
W200X71;249331.5;84.80663265306121;
W200X59;202445.99999999997;68.85918367346939;
W200X52;176674.49999999997;60.09336734693876;
W200X46.1;154629.0;52.594897959183676;
W200X41.7;138483.0;47.10306122448979;
W200X35.9;117679.49999999999;40.027040816326526;
W200X31.3;56466.92515403292;19.20643712722208;
W200X26.6;45727.011289804424;15.55340520061375;
W200X22.5;19467.869461834343;6.621724306746375;
W200X19.3;15517.28088051413;5.277986694052425;
W200X15;12260.567609295116;4.170261091596978;
W150X37.1;96254.99999999999;32.73979591836734;
W150X29.8;76383.0;25.980612244897962;
W150X22.5;54958.49999999999;18.69336734693877;
W150X24;19076.310250727103;6.488540901607859;
W150X18;12564.188977001966;4.273533665646927;
W150X13.5;9538.31346504066;3.2443243078369592;
W150X13;8753.051653978036;2.9772284537340257;
W130X28.1;58995.0;20.066326530612244;
W130X23.8;49058.99999999999;16.686734693877547;
W100X19.3;31981.5;10.878061224489796;
M318X18.5;18106.92346450996;6.158817504935361;
M318X17.3;13593.7065758516;4.623709719677415;
M310X17.6;9383.297079403272;3.191597646055534;
M310X16.1;8706.736980692373;2.9614751635008068;
M310X14.9;8911.15537764059;3.0310052304899973;
M250X13.4;4819.341950872739;1.639231956079163;
M250X11.9;4250.869941883522;1.4458741298923545;
M250X11.2;4038.574459445197;1.3736647821242167;
M200X9.7;2154.6515186603356;0.7328746662109985;
M200X9.2;2016.0753822469846;0.6857399259343485;
M150X6.6;768.8270819636404;0.26150581019171437;
M150X5.5;733.3442684740525;0.24943682601158246;
M130X28.1;56510.99999999999;19.22142857142857;
M100X8.9;904.9780334360647;0.3078156576313146;
M100X6.1;910.7700203564381;0.3097857212096728;
M100X5.1;703.1621248962302;0.23917079078103068;
M100X4.8;703.1621248962302;0.23917079078103068;
M100X4.3;520.5299815485587;0.17705101413216282;
S610X180;1555604.9999999998;529.1173469387754;
S610X158;1418984.9999999998;482.64795918367344;
S610X149;804262.8739793596;273.5588006732516;
S610X134;758291.6317865913;257.9223237369358;
S610X119;712318.7089407519;242.2852751499156;
S510X143;1006020.0;342.18367346938777;
S510X128;931499.9999999999;316.8367346938775;
S510X112;415222.46177085757;141.2321298540332;
S510X98.2;385526.438219598;131.13144157129184;
S460X104;304384.94108790293;103.53229288704182;
S460X81.4;262402.0063715727;89.25238311958255;
S380X74;164065.0507355335;55.804439025691664;
S380X64;150403.4960007515;51.157651700935894;
S310X74;309879.0;105.40102040816326;
S310X60.7;111882.97492624755;38.05543364838352;
S310X52;82616.7925543465;28.100949848417173;
S310X47.3;78256.17645629251;26.617747093977044;
S250X52;57839.175011821186;19.673188779531014;
S250X37.8;46835.585133914756;15.93047113398461;
S200X34;23675.479217635246;8.052884087631035;
S200X27.4;20491.388430402912;6.969860010341127;
S150X25.7;9459.490231562344;3.2175136842048793;
S150X18.6;7431.4468186368995;2.5277029995363605;
S130X15;4078.3874056211803;1.3872066005514219;
S100X14.1;2408.917835560048;0.8193598080136217;
S100X11.5;2029.8857419349274;0.6904373271887508;
S75X11.2;1158.442209864207;0.39402796253884587;
S75X8.5;896.4262889625614;0.3049069010076739;
HP460X304;2204550.0;749.8469387755102;
HP460X269;1928205.0;655.8520408163265;
HP460X234;1664279.9999999998;566.0816326530611;
HP460X202;1428299.9999999998;485.8163265306121;
HP410X272;1776059.9999999998;604.1020408163265;
HP410X242;1555604.9999999998;529.1173469387754;
HP410X211;1344465.0;457.30102040816325;
HP410X181;1148850.0;390.765306122449;
HP410X151;950130.0;323.17346938775506;
HP410X131;819719.9999999999;278.8163265306122;
HP360X174;987390.0;335.84693877551024;
HP360X152;860084.9999999999;292.54591836734687;
HP360X132;742094.9999999999;252.4132653061224;
HP360X108;599265.0;203.83163265306123;
HP310X132;645840.0;219.67346938775512;
HP310X125;611685.0;208.0561224489796;
HP310X110;534060.0;181.6530612244898;
HP310X93;450224.99999999994;153.13775510204079;
HP310X79;375704.99999999994;127.7908163265306;
HP250X85;338445.0;115.11734693877551;
HP250X62;245605.5;83.53928571428571;
HP200X53;171085.49999999997;58.19234693877549;
